,RISE,Input-Grad,GradCam,XRAI,IntegratedGradients,GuidedIG,LIME,Gradient,SmoothGrad,BlurIG
0,0.8915629696846008,0.8915629696846008,0.8915629696846008,0.8915629696846008,0.8915629696846008,0.8915629696846008,0.8915629696846008,0.8915629696846008,0.8915629696846008,0.8915629696846008
1,0.5753998288834674,0.6372851407500275,0.7633291059356998,0.6283313964770935,0.6507612000010886,0.6291895576815705,0.7264747377335516,0.7287472454413364,0.6289281957683511,0.6949792447017978
2,0.45607185879030626,0.5100677449871428,0.7154527762964107,0.5024395657784495,0.5377158579550632,0.5368227376255548,0.6239828162603162,0.6113393752617535,0.5349998590539223,0.6367352102997687
3,0.3720426665135754,0.47276708446643495,0.6546374659639339,0.4222440031204722,0.46521597356466315,0.4785957806961117,0.5492777205270714,0.5729007133703717,0.5130345030196208,0.5678045633028046
4,0.3425123146126678,0.4130054133308944,0.6360868890165403,0.4049536452111141,0.4332813964231647,0.45821956984768597,0.5218633154038264,0.5015347586036186,0.48096896297132197,0.513485841947436
5,0.29178703467819955,0.385141434375501,0.6110358422536537,0.37198364758031394,0.3849878931825992,0.4462032939486366,0.500795575669307,0.45966762015120693,0.46163539322003233,0.4762710494247462
6,0.2750941549060007,0.38686649252983185,0.5753178221101811,0.3482810007974729,0.3650043666930199,0.4362057307039048,0.4770971663528627,0.4251884986239133,0.4323356829610924,0.45101078785714543
7,0.275878738521998,0.3499945028373649,0.5461839026809739,0.35866674211001787,0.35516237553811847,0.42107508180647607,0.4554228591300499,0.4056034942276522,0.4161901043613084,0.3880330837010471
8,0.2689444850283281,0.3526889090796809,0.48710254136465914,0.3382158037048783,0.35927849958216285,0.3802561820464412,0.4104924914149064,0.3903174667803326,0.3895416545097701,0.38486552094425874
9,0.24997702492340562,0.3567797966638959,0.43658130873528395,0.32803381952225225,0.34326241751689096,0.3715899905815456,0.39393134883351216,0.38390033257958334,0.36115625395368967,0.37427369351741896
10,0.24383287342339885,0.34551107392372793,0.4063787293385612,0.31681754310145804,0.3335252124975656,0.3615810692773291,0.38244831011639874,0.3819365644959642,0.35299335270186494,0.3496743540850381
11,0.23351594753676672,0.3333753821623722,0.4079440304652314,0.3220215672393069,0.30906883925866796,0.3579906754449941,0.35622964717328687,0.38485009767067824,0.3384275088068206,0.3375763207601221
12,0.24473772335407964,0.3289381461197253,0.38193514746618645,0.3197012727855874,0.2989812881038934,0.339093900566707,0.35910465762188987,0.36862271617484227,0.34327694724408203,0.31661788925240275
13,0.23309972532925244,0.3331898994194523,0.37779213944793455,0.3080088597665502,0.31494253165146513,0.35027518930080553,0.35566553120719996,0.3535324820647157,0.31978053746140245,0.2902434546481869
14,0.22607708629935666,0.33447804581437574,0.38443594602867065,0.3131715417316297,0.3080700210323007,0.32853940294866857,0.35400695673279403,0.3502743506816695,0.3184558198435632,0.2714455051643842
15,0.23335715898719392,0.32091978324731474,0.3792064929356285,0.3097725032178863,0.31179130883239486,0.3246702909394941,0.34930237318651713,0.34219802066211374,0.3167894941615157,0.2552344501782325
16,0.22502589424846384,0.3264366332733677,0.3716775664817626,0.30955037630859134,0.2941922417359071,0.30234064187471366,0.3458360356038364,0.33825280805306673,0.3216680842205068,0.2694577055934368
17,0.22304643256326784,0.30907592431804404,0.36714483092261874,0.29940485179093995,0.3044515383399785,0.28484945920782206,0.3440371086933831,0.32214514734658123,0.3219334190224386,0.2662046385594602
18,0.2159397685762131,0.30361827614122894,0.36011835016865473,0.2860819353401442,0.2969041052110468,0.2711391395138365,0.3424274205545569,0.3112836621473615,0.32570414920278523,0.2708875341910762
19,0.2180074596170006,0.2982933443614557,0.3596907299903279,0.27768928487608374,0.29850722500646126,0.2573267398269374,0.33383422507100463,0.31281275792246566,0.3184275650525884,0.2584198755605716
20,0.21680480241565625,0.2981840956912978,0.3638459850437033,0.2750922082654321,0.30043444006413567,0.27508973876067844,0.3447565863767909,0.3102329348893651,0.31781178139572497,0.2381161257061451
21,0.21041814397600742,0.30736102447253244,0.35761009006706934,0.27350175963664436,0.2898425347877565,0.28080195892389415,0.32957481886462586,0.3073348729250343,0.31365871200567363,0.21976919968420483
22,0.20314516709642028,0.29011072065768934,0.34209508070702904,0.2704452888954567,0.29548210490419086,0.25875820045087783,0.32603079739993573,0.29633287239061995,0.32640371926872475,0.2181617604590356
23,0.20290391174036426,0.283565853654249,0.3344829270083801,0.27348173412963855,0.28771283019650934,0.2521507157380019,0.33524489525897067,0.27964284070162265,0.31651246427806934,0.21578438354811236
24,0.20396158395450925,0.27522369355228693,0.3369934519274571,0.26303663283674583,0.2961275735527483,0.25513175714823105,0.321316656098669,0.28774112482871406,0.31319364958789403,0.2142381118399088
25,0.20231206501796759,0.27395810980374863,0.34293057796189985,0.2619259164912489,0.2975260511249573,0.2607970111404969,0.31452896095289956,0.28668027769085497,0.309898319136858,0.22646833075372286
26,0.19697674744937854,0.27908211616543227,0.3274714597069632,0.25874183154169295,0.2910276967011486,0.27140981430899047,0.3175603539238728,0.2815861812549415,0.308931278524452,0.22658485084373958
27,0.1983270584459377,0.2808999836966776,0.3254377101632804,0.24903073576047974,0.285349818629306,0.272596502092095,0.3194640405038534,0.27339984981225995,0.3111570048593803,0.22001949104384064
28,0.19715052622284257,0.27961630343571114,0.32910166469325847,0.24379753642216656,0.293287697301037,0.2789232279631115,0.31567517485455626,0.2826435577964794,0.3159999936723972,0.22937696146171674
