,puro_spearman,pvalue,method
143,-0.13350094228723516,0.0,Input-Grad
144,-0.12149576225872594,0.0,Input-Grad
145,-0.05755287429094994,1.2722025853951505e-110,Input-Grad
146,-0.24553334968081825,0.0,Input-Grad
147,-0.24553334968081825,0.0,Input-Grad
148,0.006550447312449326,0.011039542363243511,Input-Grad
149,-0.19650622065079185,0.0,Input-Grad
150,0.04838519986366997,1.0343659327573359e-78,GradCam
151,-0.0568539082939367,5.39797489101212e-108,GradCam
152,0.16578603819587948,0.0,GradCam
153,-0.05379624063609835,7.061849981669085e-97,GradCam
154,-0.04767692163640807,1.7787664653316967e-76,GradCam
155,0.06710153890586984,9.539686965941305e-150,GradCam
156,0.12065811577877768,0.0,GradCam
157,0.13417967380342546,0.0,GradCam
158,0.05854041310840124,2.1734597022545682e-114,GradCam
159,-0.0568903860367621,3.943605469967098e-108,GradCam
160,-0.11227671112648094,0.0,GradCam
161,0.17299652312402364,0.0,GradCam
162,0.04269018772676477,1.1419975043785889e-61,GradCam
163,0.0367311260672519,4.1366322577736396e-46,GradCam
164,0.11690429812752835,0.0,GradCam
165,-0.06895270277582645,4.9789497667407125e-158,GradCam
166,0.011278730956229653,1.2086709911754173e-05,GradCam
167,0.29712547904768005,0.0,GradCam
168,-0.08077501178169422,2.763693750371362e-216,GradCam
169,0.15295325253020348,0.0,GradCam
170,-0.03325762566891271,4.1241537309827016e-38,GradCam
171,0.11442292481376978,0.0,GradCam
172,0.07638408249511577,1.451947294129382e-193,GradCam
173,0.02241100698076899,3.4370224048192284e-18,GradCam
174,-0.07050971087729614,3.590400597582461e-165,GradCam
175,0.051421312030973734,1.1452621403319622e-88,GradCam
176,0.16230172472871782,0.0,GradCam
177,0.14053454512825836,0.0,GradCam
178,0.026333541463943944,1.6375844891126386e-24,GradCam
179,0.26764326356076845,0.0,GradCam
180,0.2098796685463039,0.0,GradCam
181,0.01107713890338237,1.7250353184595986e-05,GradCam
182,0.14457758168208387,0.0,GradCam
183,0.1983415829225592,0.0,GradCam
184,-0.07168551699022287,1.1356839777100164e-170,GradCam
185,-0.0057712812091032135,0.025146927907468985,GradCam
186,0.05653112845925871,8.606316027170423e-107,GradCam
187,0.18429850322958613,0.0,GradCam
188,0.1833452540423455,0.0,GradCam
189,0.017755070256156823,5.615161415400452e-12,GradCam
190,0.17549935181131832,0.0,GradCam
191,0.14936347330743172,0.0,GradCam
192,0.3042801975700713,0.0,GradCam
193,0.04467192068699718,2.3353025202031128e-67,GradCam
194,-0.09435691527630102,1.0500368228471309e-294,GradCam
195,-0.016364778674217127,2.1591883531387588e-10,GradCam
196,0.007489550651392704,0.0036630632391913176,GradCam
197,0.007489550651392704,0.0036630632391913176,GradCam
198,0.21044650034616186,0.0,GradCam
199,0.16831847345783177,0.0,GradCam
200,0.15972312585904275,0.0,XRAI
201,-0.3579471155503348,0.0,XRAI
202,-0.45558635898374705,0.0,XRAI
203,0.02488457397177527,4.630866550940219e-22,XRAI
204,-0.010538042775293896,4.3394166981838755e-05,XRAI
205,-0.2923874947071098,0.0,XRAI
206,-0.27061380160664755,0.0,XRAI
207,-0.14469194060815135,0.0,XRAI
208,0.04212372642582431,4.331396805770625e-60,XRAI
209,-0.045310339275229074,3.024841605623378e-69,XRAI
210,0.1063808009687611,0.0,XRAI
211,-0.34382219044847295,0.0,XRAI
212,-0.07410663550360018,2.76438920864376e-182,XRAI
213,-0.1385576535602605,0.0,XRAI
214,-0.339051079499633,0.0,XRAI
215,0.044464971155882736,9.429866578169136e-67,XRAI
216,-0.3597173220567684,0.0,XRAI
217,-0.4965376298612704,0.0,XRAI
218,-0.07377861276383589,1.0910429050147816e-180,XRAI
219,-0.21158622992131665,0.0,XRAI
220,-0.32289932577251335,0.0,XRAI
221,-0.5193326990765134,0.0,XRAI
222,-0.30385881873300724,0.0,XRAI
223,-0.1304857797592167,0.0,XRAI
224,-0.30507019640269245,0.0,XRAI
225,-0.27822626287742075,0.0,XRAI
