,RISE,Input-Grad,GradCam,XRAI,IntegratedGradients,GuidedIG,LIME,Gradient,SmoothGrad,BlurIG
0,0.9776634633541107,0.9776634633541107,0.9776634633541107,0.9776634633541107,0.9776634633541107,0.9776634633541107,0.9776634633541107,0.9776634633541107,0.9776634633541107,0.9776634633541107
1,0.9649052800238133,0.9483383026253432,0.9536609146551928,0.9594516598433256,0.9459785078652203,0.9522030603885651,0.9759926199913025,0.9652473032474518,0.9575420141965151,0.939305397644639
2,0.9488534760475159,0.940057862679173,0.9135194556646457,0.9479539468884468,0.9314917075439006,0.9319035253673792,0.9550624608434737,0.9298593260720373,0.9158257139872876,0.9303495770320296
3,0.9263929897150956,0.9219144457878065,0.9024240758379165,0.9342406528443098,0.8939375102572376,0.8737621921207755,0.9422444201455801,0.9283738221228123,0.8925320590352931,0.9140443437389331
4,0.915673396687489,0.8733793746013544,0.8698348312867165,0.8794208283536136,0.8516189699497773,0.8520524658379145,0.9427853397611762,0.8581372063653544,0.846377417948097,0.8863260290009203
5,0.8860367479735942,0.8397151173456223,0.8168557788077669,0.880147257221397,0.848496336521348,0.8319231845089234,0.9330428500758717,0.8673915161343757,0.8065507885889383,0.8716138647506887
6,0.8544986860643167,0.8517803610130795,0.7940020698931858,0.868273722906597,0.8279700459947343,0.845205768740052,0.925935291221831,0.8418927681659989,0.7963205575560278,0.8546875479287701
7,0.8374431877790482,0.8133598173834616,0.8049265096705449,0.8704373755957932,0.7762302287947387,0.8064952387589528,0.9141049299412407,0.7944792666150897,0.7980396964779356,0.8081118752209295
8,0.8290792154388924,0.7796312897501775,0.7985934985859557,0.8759489617496728,0.766485884382273,0.7787564745233613,0.8949639918620232,0.7770970419546939,0.7465265326754889,0.8059534007940965
9,0.7920925538330646,0.7259367583929088,0.7806214825427452,0.8655022054631263,0.7611061850954138,0.7759703862893617,0.8618850650382228,0.7568232658383204,0.7435957229664735,0.7863912248178166
10,0.7701536516574337,0.7272002002210957,0.7769637763045557,0.8480046974966535,0.7559923136829457,0.7668025023715461,0.8568453997150937,0.7079303316221922,0.6880415451965126,0.7690836674296133
11,0.7365630888024302,0.7136922436911664,0.7561252413255858,0.8503808411714272,0.7608660596537811,0.7668199804016151,0.8531450547768691,0.69615528607741,0.6750871759002702,0.7443805381772745
12,0.7327851994028595,0.7422453107848697,0.758113278031086,0.843922337202821,0.7480320791991107,0.7608079011343821,0.840030918209377,0.6825371590384748,0.6576383355221458,0.7208613837268968
13,0.7148447178416006,0.7408219963970896,0.7589772703389841,0.8491451231304563,0.7349522061400694,0.7604558961802251,0.7959260500924574,0.6734959926584634,0.621092884512602,0.7057224232756744
14,0.6910397507711633,0.742576466974611,0.76203503538853,0.8417574735645303,0.7300785494955381,0.7501825413201658,0.7499508345885897,0.6638483488620887,0.6063087265014485,0.6928519877065719
15,0.6800408908099967,0.7119951148349446,0.7391905204236126,0.8304593010500503,0.7223392693582354,0.7371168341855037,0.7413995056288547,0.6492116672794828,0.5972369378692075,0.674444304461432
16,0.6711637685532899,0.7315745709702083,0.7161962591250145,0.8144550774904382,0.7245580587717814,0.727953356885619,0.7275468827716122,0.6348009554251257,0.5620397450347575,0.6617903566733492
17,0.6711866174541451,0.7274105760176985,0.6867496798327994,0.827360409328594,0.722957863206575,0.7238014982144605,0.7268302528272534,0.6279137711632439,0.5429038708498628,0.6401540289560352
18,0.6551919355510398,0.723403428311579,0.6750646069698726,0.8094622189386428,0.7301930611613534,0.7128263968506849,0.7226870894695048,0.6126634962656045,0.5445598942212669,0.6051880741677665
19,0.6566791772971456,0.7073014207238429,0.6456336766685956,0.7931466283183,0.7174566999925446,0.7045426483501022,0.7003353369321917,0.6046065801029954,0.5398034567056157,0.6152996796940481
20,0.6493586759148422,0.6955352946853918,0.6443170216740642,0.778915653005497,0.7036815024375755,0.6893658612560148,0.6970553239048605,0.6006674462658566,0.5343338898076027,0.6166330419759004
21,0.6451253104331865,0.6601600369655535,0.6417034723123846,0.7760397436941093,0.69773799518347,0.6938106641780799,0.6910416309213542,0.5959189784809098,0.5117762189988188,0.6145563613806597
22,0.6309551551574447,0.6369470851184542,0.6280554931468734,0.7764635812001234,0.6909742817069354,0.6717800679166211,0.6839715708963923,0.5733770513437298,0.5066864185373334,0.6019258193912773
23,0.6160137649894644,0.6368818627882615,0.6163763249921551,0.7600120123202623,0.6810186021730806,0.6358449805403932,0.6749823782200474,0.5745114329946864,0.5093799663662807,0.5794814981409128
24,0.6041681029328574,0.6126418847318655,0.606321480925292,0.7584728641155459,0.6560108739751694,0.6076667592825075,0.6494888917472644,0.5613657801525141,0.5043418744822153,0.5737892051479163
25,0.594816943408214,0.5915520280410669,0.5996835923318582,0.7324035811793295,0.6322833073043739,0.5969223364493667,0.629929200362933,0.5596497550882918,0.5025424368707597,0.5773582339942768
26,0.5889852914156787,0.5917513685557424,0.59890983007868,0.7048608999780117,0.6263343129114446,0.5877229837539178,0.6236838968622902,0.5531624792631692,0.5007119741789727,0.554370460960017
27,0.5785786666700631,0.5787794152272806,0.5996503213700209,0.6993326248595441,0.609942273671104,0.5854703426066772,0.6185998313815699,0.5418897727849742,0.5026372613025726,0.5478347264165783
28,0.5748542254129329,0.5704188554707378,0.5777065518276402,0.6895733356194979,0.6041097436600102,0.5855030826802105,0.6105136466239247,0.5350004576309152,0.5022329126179147,0.5450739999550688
29,0.5775057096688996,0.5723608903218178,0.5611211467286141,0.6769130697118863,0.6004300072372644,0.5816995823388471,0.5971221821630525,0.5298159506843398,0.5028363338219873,0.5446723213603171
30,0.5628484926206884,0.5621841955384332,0.5652556453460394,0.665046838396961,0.57962356056104,0.5682302519218994,0.5905590941768124,0.534679162582081,0.5013822479395843,0.5370093062082155
