,puro_spearman,pvalue,method
226,-0.11790679912346025,0.0,XRAI
227,0.039255800994252424,2.0339820374087438e-52,XRAI
228,-0.21465182720853887,0.0,XRAI
229,-0.09217278913946331,2.915877873201274e-281,XRAI
230,-0.0431064539995087,7.655291007666546e-63,XRAI
231,0.37503866086838167,0.0,XRAI
232,0.043933376320744844,3.301406516676514e-65,XRAI
233,-0.19825147944583343,0.0,XRAI
234,0.267055054124151,0.0,XRAI
235,0.2925626272181857,0.0,XRAI
236,0.17750306297554738,0.0,XRAI
237,0.0281167864872899,1.0235194920764933e-27,XRAI
238,0.07242329284177021,3.6097456041642313e-174,XRAI
239,-0.3687186987158457,0.0,XRAI
240,-0.03481120573431176,1.3649869936119056e-41,XRAI
241,0.02479744484525057,6.437727961046967e-22,XRAI
242,0.09074423980872838,1.2154042664575734e-272,XRAI
243,0.16228287668113392,0.0,XRAI
244,0.1691102195911351,0.0,XRAI
245,-0.0016930259799470169,0.5112746778397652,XRAI
246,-0.05624287545539017,1.0068521539620533e-105,XRAI
247,-0.05624287545539017,1.0068521539620533e-105,XRAI
248,-0.37404080483986796,0.0,XRAI
249,-0.16822630755596438,0.0,XRAI
250,0.27893239701320244,0.0,IntegratedGradients
251,0.32773739311540784,0.0,IntegratedGradients
252,0.3133036659053543,0.0,IntegratedGradients
253,0.206144924795906,0.0,IntegratedGradients
254,0.2284002134839317,0.0,IntegratedGradients
255,0.23043265860027085,0.0,IntegratedGradients
256,0.16597819354876134,0.0,IntegratedGradients
257,0.4707373626909831,0.0,IntegratedGradients
258,0.1911322631286162,0.0,IntegratedGradients
259,0.23928032680394282,0.0,IntegratedGradients
260,0.14030546706097952,0.0,IntegratedGradients
261,0.23858450310214144,0.0,IntegratedGradients
262,0.4293214378757228,0.0,IntegratedGradients
263,0.14623448137169084,0.0,IntegratedGradients
264,0.4717358492201017,0.0,IntegratedGradients
265,0.024119364796181993,8.04188448104226e-21,IntegratedGradients
266,0.3228312516404933,0.0,IntegratedGradients
267,0.42499213066393104,0.0,IntegratedGradients
268,0.44549788124367107,0.0,IntegratedGradients
269,0.23936953940240405,0.0,IntegratedGradients
270,0.48102948746468677,0.0,IntegratedGradients
271,0.29296697730685317,0.0,IntegratedGradients
272,0.20121688407201455,0.0,IntegratedGradients
273,0.20416927489025494,0.0,IntegratedGradients
274,0.26164879616536796,0.0,IntegratedGradients
275,0.44372517057640526,0.0,IntegratedGradients
276,0.22323028109871534,0.0,IntegratedGradients
277,0.3106861483835391,0.0,IntegratedGradients
278,0.30941955286973416,0.0,IntegratedGradients
279,0.37295301935365405,0.0,IntegratedGradients
280,0.4881449567266557,0.0,IntegratedGradients
281,0.35738717900145256,0.0,IntegratedGradients
282,0.44847673847753206,0.0,IntegratedGradients
283,0.29440200454209337,0.0,IntegratedGradients
284,0.3174194713325387,0.0,IntegratedGradients
285,0.46349509382171633,0.0,IntegratedGradients
286,0.4220930828297374,0.0,IntegratedGradients
287,0.3532120775554478,0.0,IntegratedGradients
288,0.24338466832434086,0.0,IntegratedGradients
289,0.08363446252554939,9.022350126079308e-232,IntegratedGradients
290,0.3511951129033086,0.0,IntegratedGradients
291,0.3203643935619528,0.0,IntegratedGradients
292,0.45757145708889263,0.0,IntegratedGradients
293,0.27617267564083986,0.0,IntegratedGradients
294,0.30792074383748913,0.0,IntegratedGradients
295,0.4129913349448795,0.0,IntegratedGradients
296,0.4005035681335928,0.0,IntegratedGradients
297,0.4005035681335928,0.0,IntegratedGradients
298,0.3583456924076706,0.0,IntegratedGradients
299,0.28584926495358626,0.0,IntegratedGradients
300,0.49658013072684876,0.0,GuidedIG
301,0.4343406286253089,0.0,GuidedIG
302,0.5355796518714468,0.0,GuidedIG
303,0.4654276641230301,0.0,GuidedIG
304,0.4483927838044651,0.0,GuidedIG
305,0.4653341825766474,0.0,GuidedIG
306,0.4740557835284062,0.0,GuidedIG
307,0.694246344868208,0.0,GuidedIG
308,0.3629632936690878,0.0,GuidedIG
309,0.4746383021285428,0.0,GuidedIG
310,0.39397480128345846,0.0,GuidedIG
311,0.36877570981941615,0.0,GuidedIG
312,0.50423507251708,0.0,GuidedIG
313,0.6053222719190092,0.0,GuidedIG
314,0.6835521922232917,0.0,GuidedIG
315,0.34261964332260736,0.0,GuidedIG
316,0.5182710237467008,0.0,GuidedIG
317,0.6204625506625197,0.0,GuidedIG
318,0.6777441808650828,0.0,GuidedIG
319,0.2491129308777657,0.0,GuidedIG
320,0.5334231066080901,0.0,GuidedIG
321,0.563817523298982,0.0,GuidedIG
322,0.398578906106534,0.0,GuidedIG
323,0.3424289122163777,0.0,GuidedIG
324,0.4574034718874731,0.0,GuidedIG
325,0.6356812409319936,0.0,GuidedIG
326,0.26580472266415367,0.0,GuidedIG
327,0.580456188211227,0.0,GuidedIG
328,0.4857433015390322,0.0,GuidedIG
329,0.5294943355326936,0.0,GuidedIG
330,0.5835738809822021,0.0,GuidedIG
331,0.5160028095451018,0.0,GuidedIG
332,0.6913250491448932,0.0,GuidedIG
333,0.5453222676859514,0.0,GuidedIG
334,0.6471091200769439,0.0,GuidedIG
335,0.69065973836251,0.0,GuidedIG
336,0.6657851798505352,0.0,GuidedIG
337,0.6397110551583779,0.0,GuidedIG
338,0.5625988458801813,0.0,GuidedIG
339,0.5061841347478115,0.0,GuidedIG
340,0.6064257743766402,0.0,GuidedIG
341,0.4707684306778165,0.0,GuidedIG
342,0.6476440343725575,0.0,GuidedIG
343,0.5380400860262159,0.0,GuidedIG
344,0.45234817682468825,0.0,GuidedIG
345,0.6690464864394716,0.0,GuidedIG
346,0.5811524879348537,0.0,GuidedIG
347,0.5811524879348537,0.0,GuidedIG
348,0.6434846094008508,0.0,GuidedIG
349,0.47331008931427854,0.0,GuidedIG
350,0.11579790025352242,0.0,LIME
351,0.028894146584274184,3.5372637896889976e-29,LIME
352,0.07958977917798496,5.02079034443147e-210,LIME
353,0.12801220435783994,0.0,LIME
354,-0.10005992853754511,0.0,LIME
355,-0.13582718453210285,0.0,LIME
356,0.1981201355371686,0.0,LIME
357,-0.2008358401481953,0.0,LIME
358,0.2039994869391434,0.0,LIME
359,-0.025506321595215427,4.270038949736183e-23,LIME
360,0.09201472616167303,2.662301516343819e-280,LIME
361,-0.02711849641092499,6.749322090642082e-26,LIME
362,-0.11368812230023106,0.0,LIME
363,0.13242091558798394,0.0,LIME
364,0.030681856478355276,1.0930398675514579e-32,LIME
365,-0.12623346470045402,0.0,LIME
366,-0.1458431104367144,0.0,LIME
367,0.05078288224042718,1.5946887050786083e-86,LIME
368,-0.04945344164412845,3.809135215030388e-82,LIME
369,0.010579890460626446,4.045595700214e-05,LIME
370,0.15040377939665747,0.0,LIME
371,-0.08344773434238764,9.621312452535678e-231,LIME
372,0.12121932702088371,0.0,LIME
373,0.05931268135128884,2.219202864908469e-117,LIME
374,-0.018388099648914316,9.696503626251765e-13,LIME
375,0.18529253257491463,0.0,LIME
376,-0.04025091861046121,5.0977443094417104e-55,LIME
377,-0.13727224786396164,0.0,LIME
378,0.01204250062982255,2.977402769739396e-06,LIME
379,-0.0011388454531265687,0.6586013523953136,LIME
380,-0.06170872857854556,6.547376912812104e-127,LIME
381,0.053704992424494745,1.48323870743543e-96,LIME
382,0.1624347967459788,0.0,LIME
383,0.00406724482616541,0.1145654830668423,LIME
384,0.15298687752836526,0.0,LIME
385,-0.027716613403557445,5.585991733711141e-27,LIME
386,0.1024967773785293,0.0,LIME
387,0.0463516142032337,2.2109294673388537e-72,LIME
388,0.1273396698316954,0.0,LIME
389,0.25557321765550123,0.0,LIME
390,-0.028868287556072954,3.9619956034019836e-29,LIME
391,0.05285616515155856,1.390137727314909e-93,LIME
392,-0.03134120680399611,4.915122363454115e-34,LIME
393,-0.21842790686968816,0.0,LIME
394,0.22793121110104467,0.0,LIME
395,-0.04456458805619055,4.820305902318776e-67,LIME
396,0.2943792659275428,0.0,LIME
397,0.25471957448043897,0.0,LIME
398,0.08042272281430667,2.0498274790814916e-214,LIME
399,0.3479811682759469,0.0,LIME
400,-0.07323585460516507,4.6063651531433174e-178,Gradient
401,0.04465036836430639,2.7014791094204175e-67,Gradient
402,-0.09403733457177575,1.0191633767840698e-292,Gradient
403,-0.11079332068879708,0.0,Gradient
404,-0.1291515348843963,0.0,Gradient
405,-0.08302249548653427,2.0674840798718712e-228,Gradient
406,-0.06249679500576337,3.969902247246258e-130,Gradient
407,-0.01779501656846116,5.034904183019716e-12,Gradient
408,-0.11348085794011244,0.0,Gradient
409,-0.07575279741387224,2.1041058347052432e-190,Gradient
410,-0.07216582562697658,6.056534404525331e-173,Gradient
411,-0.0684881723740492,6.263827161967923e-156,Gradient
412,-0.016292674436372116,2.588875343850103e-10,Gradient
413,-0.12002327926439592,0.0,Gradient
414,-0.09445444835241258,2.590679879774532e-295,Gradient
415,-0.1477252748262828,0.0,Gradient
416,-0.09833370044229657,0.0,Gradient
417,-0.07552018503684411,3.028186581216067e-189,Gradient
418,-0.09399377407854173,1.8991394905998117e-292,Gradient
419,-0.08546505244524456,5.6880898743987195e-242,Gradient
420,-0.05183479653678241,4.5308400809211155e-90,Gradient
421,-0.06769432061628812,2.24917657076875e-152,Gradient
422,-0.053732986483351806,1.1813894711906162e-96,Gradient
423,-0.15237920392988694,0.0,Gradient
424,-0.05335169816776194,2.5935526941870864e-95,Gradient
425,-0.04420024710272945,5.569284547452744e-66,Gradient
426,0.007599804742019434,0.0031923168790132855,Gradient
427,-0.06400065185251079,2.2154435385429258e-136,Gradient
428,-0.11294837705573892,0.0,Gradient
429,-0.022950673598809278,5.315214706092272e-19,Gradient
430,-0.010201719658048326,7.553979267885375e-05,Gradient
431,-0.09673304829154562,1.077155664847143e-309,Gradient
432,-0.09184167104545501,2.9848797601284324e-279,Gradient
433,-0.09221442927323154,1.6272700779667304e-281,Gradient
434,-0.12598285402560322,0.0,Gradient
435,-0.056453636499394284,1.669201802658065e-106,Gradient
436,-0.08645702838192279,1.3616271618390115e-247,Gradient
437,-0.09514567986274693,1.2235318228311417e-299,Gradient
438,-0.0628317926117169,1.6547351683941518e-131,Gradient
439,-0.10559152075655291,0.0,Gradient
440,-0.001639423146759808,0.5247389300808769,Gradient
441,-0.04024394150131443,5.319120690400901e-55,Gradient
442,-0.17887006039159625,0.0,Gradient
443,-0.07590268503890119,3.7576183349764565e-191,Gradient
444,-0.11867970722212964,0.0,Gradient
445,-0.06739140338319993,4.984393650315703e-151,Gradient
446,0.04760507652249445,2.9856212115425036e-76,Gradient
447,0.04760507652249445,2.9856212115425036e-76,Gradient
448,-0.14676877788489168,0.0,Gradient
449,-0.04067119828730464,3.885269671181542e-56,Gradient
450,0.012579968132183178,1.0559162684223351e-06,SmoothGrad
451,0.09820355227345413,0.0,SmoothGrad
452,0.08207789292259791,2.837575713594546e-223,SmoothGrad
453,0.032400567450993845,2.936808425237703e-36,SmoothGrad
454,0.010887516238487157,2.3976770064834153e-05,SmoothGrad
455,0.15164101049694378,0.0,SmoothGrad
456,0.16093460128382348,0.0,SmoothGrad
457,0.07926446779791854,2.525830995328167e-208,SmoothGrad
458,0.037610455267917245,2.929442062670735e-48,SmoothGrad
459,0.0011054672897368224,0.6679995778913332,SmoothGrad
460,0.08684832085565254,7.92085519195694e-250,SmoothGrad
461,0.06636989737826145,1.5505470274404259e-146,SmoothGrad
462,0.03920664246222114,2.723675378550654e-52,SmoothGrad
463,0.1441562382146238,0.0,SmoothGrad
464,0.10011065646021566,0.0,SmoothGrad
465,0.1261842001606339,0.0,SmoothGrad
466,0.10920108802956349,0.0,SmoothGrad
467,0.12414304809684026,0.0,SmoothGrad
468,0.015783579677490132,9.123538348918725e-10,SmoothGrad
469,0.06862801684447788,1.4663532059575148e-156,SmoothGrad
470,0.13107120003636824,0.0,SmoothGrad
471,0.13237203006941245,0.0,SmoothGrad
472,0.10567475191742236,0.0,SmoothGrad
473,0.10497636598411415,0.0,SmoothGrad
474,0.06207574852773607,2.1028424285048887e-128,SmoothGrad
475,0.09488715757487476,5.119510795548745e-298,SmoothGrad
476,0.09206447387878768,1.3278225375904443e-280,SmoothGrad
477,0.10589800727451307,0.0,SmoothGrad
478,0.027990347216437787,1.7542270833348972e-27,SmoothGrad
479,0.06395893953806939,3.318355068159897e-136,SmoothGrad
480,0.10347381476157623,0.0,SmoothGrad
481,0.2140644691579385,0.0,SmoothGrad
482,0.03302350530059954,1.3370354018920537e-37,SmoothGrad
483,0.12103430384757552,0.0,SmoothGrad
484,0.10080451750776033,0.0,SmoothGrad
485,0.027817076501291494,3.656406859538377e-27,SmoothGrad
486,0.06151795500967737,3.879163437433348e-126,SmoothGrad
487,0.037095710997451764,5.387760201408291e-47,SmoothGrad
488,0.06324499272270044,3.2085319497973373e-133,SmoothGrad
489,0.0921819599458517,2.5644278363225417e-281,SmoothGrad
490,0.08249219791411211,1.610452422044273e-225,SmoothGrad
491,0.111239613199632,0.0,SmoothGrad
492,0.04974375481398809,4.311893667190637e-83,SmoothGrad
493,0.06018764164003678,8.128290024189244e-121,SmoothGrad
494,0.03292831746382539,2.151807933784054e-37,SmoothGrad
495,0.08626346485122914,1.7219576553049707e-246,SmoothGrad
496,0.06690939744754483,6.702134821108754e-149,SmoothGrad
497,0.07957871138220217,5.738270677749456e-210,SmoothGrad
498,0.07376563132323077,1.2614380692118492e-180,SmoothGrad
499,0.003691960581388558,0.1520300744864765,SmoothGrad
500,-0.005680471032695541,0.0275310179828981,BlurIG
501,-0.0579083539161821,5.699357838775219e-112,BlurIG
502,0.039055241932040546,6.67900560117818e-52,BlurIG
503,0.21176904306490954,0.0,BlurIG
504,-0.043834778431343924,6.354380401061337e-65,BlurIG
505,0.24233020718428908,0.0,BlurIG
506,0.059247411368005945,3.9857090735901754e-117,BlurIG
507,-0.011613176376334383,6.6127241823672685e-06,BlurIG
508,-0.04579914635263826,1.0407857288926893e-70,BlurIG
509,0.011328713908778184,1.1056287870674612e-05,BlurIG
510,-0.048280543716645676,2.223617037333973e-78,BlurIG
511,0.250417100569501,0.0,BlurIG
512,0.08559721444889311,1.0230126199742025e-242,BlurIG
513,0.2570113576379549,0.0,BlurIG
514,-0.03251420025581251,1.6788452989358264e-36,BlurIG
515,-0.09554814190635394,3.582557419476889e-302,BlurIG
516,0.23262169425123758,0.0,BlurIG
517,0.11419955988827662,0.0,BlurIG
518,0.016560514355208448,1.3141487216056378e-10,BlurIG
519,0.02954759745142617,1.9488697321620382e-30,BlurIG
520,-0.022580901379957836,1.9186993572012975e-18,BlurIG
521,0.11822759054110595,0.0,BlurIG
522,0.07315012935300493,1.1919407411731711e-177,BlurIG
523,0.1557971903639846,0.0,BlurIG
524,0.1868378338303443,0.0,BlurIG
525,0.041020319542013774,4.487027332946672e-57,BlurIG
526,0.05800101929306712,2.528567098861306e-112,BlurIG
527,0.03940285288626717,8.473676369651656e-53,BlurIG
528,0.19567687303509967,0.0,BlurIG
529,0.08590103286658375,1.9616952853178723e-244,BlurIG
530,0.16775613359103153,0.0,BlurIG
531,0.2561470397140168,0.0,BlurIG
532,-0.0023203552045240835,0.3679905687652649,BlurIG
533,-0.04068058648871668,3.6670453576223436e-56,BlurIG
534,0.12401899845102231,0.0,BlurIG
535,0.09742802419784186,0.0,BlurIG
536,-0.0024840494688222396,0.3351695455342557,BlurIG
537,0.010627240027266423,3.73592769625108e-05,BlurIG
538,0.22471694110839135,0.0,BlurIG
539,0.09390210075308694,7.030990858351966e-292,BlurIG
540,0.16775930077677723,0.0,BlurIG
541,0.1308422848363826,0.0,BlurIG
542,0.13037578507181424,0.0,BlurIG
543,0.1865067899478221,0.0,BlurIG
544,0.20930243398596823,0.0,BlurIG
545,0.04589335178193462,5.414242857505049e-71,BlurIG
546,0.16550289291053868,0.0,BlurIG
547,0.16550289291053868,0.0,BlurIG
548,-0.0576941180159826,3.7124318578198794e-111,BlurIG
549,-0.03439926303954721,1.1837798833373887e-40,BlurIG
